,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
45794,0.535,0.511,2,-7.729,1,0.0297,0.422,0.0205,0.134,0.264,113.975,3
45795,0.559,0.158,7,-19.353,1,0.0341,0.781,0.0,0.0618,0.21,130.297,3
45796,0.478,0.532,0,-9.754,1,0.0424,0.665,0.00121,0.112,0.377,115.489,4
45797,0.608,0.833,0,-5.212,0,0.0359,0.000605,0.0,0.068,0.792,177.978,4
45798,0.568,0.0949,8,-20.415,1,0.0366,0.756,0.0,0.109,0.274,82.191,4
45799,0.567,0.644,0,-9.263,1,0.0319,0.587,8.13e-06,0.699,0.3,100.393,4
45800,0.72,0.271,8,-14.687,1,0.0419,0.666,1.88e-05,0.151,0.711,97.37,4
45801,0.406,0.906,1,-2.073,0,0.0817,0.000344,0.0361,0.278,0.589,95.799,4
45802,0.495,0.374,6,-11.877,1,0.0322,0.908,0.431,0.0937,0.237,76.249,4
45803,0.722,0.727,1,-3.374,1,0.0508,0.166,0.0,0.177,0.656,120.04,4
45804,0.366,0.132,8,-19.309,1,0.0346,0.993,0.00299,0.109,0.475,96.27,4
45806,0.438,0.88,6,-5.975,1,0.0417,0.00187,0.0,0.295,0.747,167.926,4
45807,0.32,0.268,0,-13.629,0,0.0342,0.941,0.628,0.124,0.463,122.038,4
45808,0.252,0.0793,9,-15.841,1,0.0328,0.935,5.38e-05,0.0956,0.118,86.725,4
45809,0.56,0.381,10,-11.403,1,0.0264,0.4,0.0,0.115,0.216,77.984,4
45810,0.696,0.232,0,-9.606,1,0.037,0.968,0.000762,0.299,0.559,114.094,4
45811,0.694,0.635,1,-10.047,1,0.237,0.0516,0.0,0.955,0.631,95.294,4
45812,0.239,0.775,9,-5.27,0,0.0304,0.000935,0.0,0.102,0.436,160.101,4
45813,0.556,0.565,0,-10.818,1,0.0332,0.0386,0.0,0.102,0.416,165.693,4
45814,0.669,0.424,9,-11.48,1,0.0275,0.832,0.103,0.0842,0.57,100.982,4
45815,0.54,0.702,5,-8.334,1,0.0644,0.00785,0.0068,0.085,0.502,138.733,4
45817,0.379,0.213,1,-16.879,0,0.0611,0.968,0.861,0.0894,0.0966,133.61,4
45819,0.262,0.859,2,-6.446,1,0.043,0.0105,1.17e-06,0.0775,0.676,167.516,4
45820,0.389,0.825,8,-5.793,1,0.0444,0.00141,0.0,0.0901,0.573,165.998,4
45821,0.769,0.5,8,-7.633,1,0.0504,0.277,0.000108,0.0743,0.842,139.932,4
45822,0.566,0.373,11,-9.683,0,0.0311,0.927,1.68e-05,0.967,0.141,118.588,4
45823,0.579,0.579,6,-7.785,1,0.029,0.421,0.0,0.127,0.44,131.899,4
45824,0.488,0.138,7,-17.966,0,0.0528,0.971,1.82e-05,0.0735,0.241,125.71,4
45825,0.231,0.13,5,-14.681,1,0.031,0.85,1.14e-06,0.0832,0.162,87.418,4
45826,0.541,0.808,3,-4.704,1,0.0305,0.0101,0.000129,0.118,0.335,98.958,4
45828,0.384,0.177,8,-15.669,1,0.0326,0.808,0.000684,0.11,0.159,111.92,4
45829,0.609,0.815,11,-10.388,1,0.0486,0.0864,1.37e-06,0.22,0.887,90.312,4
45830,0.676,0.979,1,-6.425,0,0.0721,0.225,0.0373,0.37,0.333,140.026,4
45831,0.338,0.0481,2,-22.776,1,0.0399,0.966,0.843,0.0927,0.0374,130.72,3
45832,0.264,0.417,5,-10.219,1,0.0291,0.549,0.0,0.136,0.368,153.361,4
45833,0.321,0.125,2,-15.321,0,0.0407,0.809,0.000337,0.113,0.0686,127.341,3
45834,0.555,0.196,2,-13.381,1,0.0288,0.405,6.49e-06,0.112,0.272,137.092,3
45835,0.218,0.391,2,-10.982,1,0.0313,0.00171,0.282,0.136,0.169,168.52,3
45836,0.553,0.513,9,-14.46,1,0.0913,0.882,0.00433,0.664,0.612,183.306,4
45837,0.595,0.463,7,-6.556,1,0.0238,0.0913,0.0,0.0808,0.16,78.014,4
45838,0.727,0.344,6,-13.212,0,0.0317,0.661,0.00161,0.0991,0.428,107.063,4
45839,0.535,0.468,8,-8.383,1,0.0274,0.578,0.000137,0.181,0.146,118.067,4
45840,0.492,0.117,0,-17.819,1,0.0387,0.982,0.001,0.0812,0.332,120.839,4
45841,0.404,0.249,2,-12.458,1,0.0538,0.877,4.6e-06,0.68,0.433,178.726,4
45842,0.456,0.249,0,-10.549,1,0.0375,0.814,0.0,0.107,0.306,106.303,3
45843,0.711,0.893,7,-8.782,0,0.0439,0.0416,0.0385,0.35,0.87,133.17,4
45844,0.36,0.314,0,-12.86,1,0.0288,0.98,0.652,0.0905,0.655,179.829,4
45845,0.478,0.96,5,-5.514,0,0.0712,1.24e-05,0.0856,0.0568,0.31,134.977,4
45846,0.434,0.49,8,-9.111,1,0.0522,0.0276,0.00016,0.14,0.164,90.882,4
45847,0.606,0.738,1,-4.159,0,0.0316,0.518,0.0,0.158,0.258,110.99,4
45848,0.445,0.578,7,-7.423,1,0.0323,0.293,0.000602,0.0909,0.259,124.902,4
45849,0.332,0.771,7,-5.253,0,0.0384,0.00634,0.205,0.0353,0.203,175.008,3
45850,0.564,0.243,7,-13.874,1,0.0339,0.774,0.00678,0.282,0.432,168.065,3
45851,0.598,0.631,9,-7.071,1,0.0267,0.00529,0.0472,0.104,0.24,110.976,3
45852,0.568,0.724,2,-5.551,1,0.0275,0.0676,1.02e-06,0.29,0.71,121.812,4
45854,0.511,0.166,0,-15.443,1,0.0308,0.464,0.233,0.0919,0.178,113.879,4
45855,0.808,0.423,7,-10.772,1,0.151,0.806,0.165,0.0849,0.586,105.719,4
45856,0.622,0.538,10,-13.737,1,0.03,0.0945,0.0,0.249,0.757,121.975,4
45857,0.333,0.338,3,-15.48,1,0.0278,0.783,0.000116,0.11,0.627,78.662,4
45858,0.683,0.206,5,-9.588,1,0.0278,0.767,0.000183,0.606,0.363,103.937,4
45860,0.323,0.341,3,-10.455,0,0.0304,0.721,0.000649,0.202,0.301,114.527,4
45861,0.432,0.828,9,-11.448,1,0.0638,0.0489,0.827,0.126,0.554,193.938,4
45862,0.398,0.398,2,-10.59,0,0.0271,0.708,0.000217,0.115,0.138,141.615,4
45863,0.401,0.488,11,-12.607,1,0.0534,0.537,5.77e-05,0.828,0.621,147.132,4
45864,0.396,0.68,1,-11.159,1,0.122,0.0441,0.00257,0.0929,0.757,156.347,4
45865,0.537,0.266,2,-9.068,1,0.0336,0.719,3.03e-05,0.756,0.126,69.063,4
45866,0.356,0.532,0,-8.354,1,0.0283,0.000745,0.00164,0.107,0.133,173.993,4
45867,0.413,0.522,9,-8.028,1,0.0271,0.086,0.0,0.143,0.663,111.582,4
45868,0.391,0.487,8,-9.386,1,0.0344,0.093,0.117,0.0544,0.096,115.051,4
45869,0.383,0.263,8,-10.489,0,0.0322,0.917,0.0,0.0918,0.24,136.452,4
45870,0.314,0.122,3,-12.47,1,0.0336,0.9,0.0,0.113,0.385,147.151,3
45871,0.463,0.841,7,-5.101,1,0.0437,0.000316,3.45e-05,0.335,0.671,157.948,4
45872,0.213,0.127,5,-15.82,1,0.0426,0.928,0.0207,0.119,0.14,85.099,3
45873,0.652,0.302,5,-11.502,1,0.138,0.837,0.0,0.344,0.857,172.215,4
45874,0.195,0.101,7,-21.4,1,0.0475,0.98,0.838,0.384,0.1,94.254,3
45875,0.439,0.532,0,-4.875,0,0.0405,0.64,0.0,0.233,0.443,118.797,3
45876,0.425,0.615,7,-5.755,1,0.0286,0.0691,0.235,0.165,0.623,159.759,3
45878,0.402,0.317,7,-5.826,1,0.0268,0.766,0.0,0.715,0.103,77.654,4
45879,0.391,0.304,0,-9.483,0,0.044,0.844,0.0,0.208,0.394,86.354,3
45880,0.455,0.21,7,-11.931,1,0.0356,0.65,0.0,0.132,0.308,187.35,4
45882,0.209,0.202,10,-15.354,1,0.0298,0.579,1.09e-05,0.145,0.124,68.596,4
45883,0.569,0.475,6,-6.792,1,0.0344,0.0382,0.0,0.28,0.2,129.176,3
45884,0.62,0.548,9,-9.067,0,0.0344,0.165,0.744,0.0486,0.473,175.99,4
45885,0.502,0.604,5,-7.114,1,0.0251,0.34,3.57e-05,0.158,0.083,99.955,4
45887,0.454,0.327,8,-10.321,1,0.0376,0.837,3.34e-06,0.267,0.335,113.124,3
45889,0.525,0.687,9,-6.856,1,0.0358,0.14,3.2e-05,0.145,0.647,159.733,4
45891,0.527,0.365,1,-12.784,1,0.0298,0.586,2.35e-05,0.269,0.4,103.622,4
45892,0.591,0.377,2,-9.568,1,0.0301,0.477,0.00366,0.0871,0.322,148.109,4
45893,0.639,0.29,2,-11.688,1,0.044,0.795,0.0,0.042,0.667,122.895,3
45894,0.371,0.657,4,-5.193,0,0.0265,0.000159,2.05e-06,0.0665,0.457,173.976,4
45895,0.544,0.409,0,-11.431,0,0.063,0.736,0.305,0.0978,0.169,151.999,4
45896,0.183,0.873,10,-4.251,0,0.0364,0.0485,0.828,0.137,0.0615,173.989,4
45897,0.154,0.307,2,-9.446,1,0.0304,0.953,2.99e-05,0.1,0.0999,163.242,3
45899,0.557,0.46,4,-6.767,0,0.0321,0.507,0.000901,0.126,0.338,62.714,4
45900,0.475,0.427,6,-11.495,1,0.0285,0.351,0.0,0.0886,0.437,179.834,3
45901,0.594,0.473,5,-9.556,1,0.0248,0.259,6.82e-05,0.134,0.37,100.17,4
45902,0.437,0.685,0,-11.298,1,0.0404,0.321,0.0491,0.201,0.0702,129.94,3
45905,0.516,0.218,7,-16.475,1,0.0314,0.247,3.2e-06,0.0891,0.264,75.215,4
45906,0.342,0.327,5,-9.744,1,0.0288,0.416,0.00106,0.0841,0.322,81.117,4
45907,0.619,0.926,2,-6.921,1,0.0466,0.0548,0.000144,0.329,0.704,112.027,4
45908,0.587,0.361,0,-13.296,1,0.0518,0.381,0.0,0.206,0.868,125.5,4
45909,0.399,0.611,9,-6.285,0,0.0353,0.434,0.00747,0.119,0.126,74.69,4
45910,0.526,0.743,8,-7.789,1,0.0337,0.00828,0.181,0.0961,0.245,90.518,4
45911,0.335,0.143,6,-21.659,1,0.0316,0.907,0.498,0.115,0.328,91.327,4
45912,0.636,0.908,6,-5.318,1,0.0523,0.000918,0.884,0.364,0.25,127.601,4
45913,0.684,0.394,2,-13.792,0,0.0468,0.409,0.097,0.125,0.647,76.009,4
45914,0.62,0.587,0,-8.014,1,0.0275,0.0364,0.0,0.111,0.412,112.023,4
45915,0.395,0.211,2,-16.41,1,0.0311,0.837,0.00299,0.103,0.222,106.884,4
45916,0.819,0.839,7,-5.272,1,0.104,0.00124,0.175,0.614,0.563,119.023,4
45917,0.41,0.845,3,-3.513,1,0.0396,0.000748,2.4e-06,0.395,0.389,142.034,4
45918,0.477,0.265,5,-15.943,0,0.0286,0.854,0.0414,0.0752,0.175,82.912,4
45919,0.261,0.259,2,-9.379,1,0.0326,0.891,0.000367,0.1,0.137,113.702,4
45920,0.451,0.369,6,-9.818,1,0.0304,0.32,0.0,0.167,0.254,131.541,4
45921,0.621,0.345,3,-9.916,1,0.0273,0.895,0.0,0.169,0.645,140.229,3
45922,0.57,0.371,4,-8.507,1,0.0296,0.499,0.0,0.389,0.565,133.819,4
45923,0.641,0.892,0,-8.586,1,0.0727,0.0548,0.677,0.21,0.568,158.184,4
45925,0.451,0.959,5,-5.529,0,0.0552,2.98e-05,0.0204,0.0656,0.336,126.919,4
45926,0.353,0.303,9,-14.397,1,0.036,0.0704,1e-06,0.115,0.132,138.626,4
45927,0.434,0.0548,3,-13.747,1,0.0578,0.696,0.0,0.145,0.35,178.554,4
45928,0.471,0.87,2,-4.998,0,0.0436,0.168,0.000388,0.254,0.823,66.992,4
45929,0.556,0.468,11,-10.904,0,0.0308,0.822,0.654,0.114,0.401,149.7,4
45931,0.645,0.27,2,-11.394,0,0.15,0.852,0.0,0.0466,0.594,160.043,4
45932,0.297,0.271,7,-12.741,0,0.0327,0.94,0.683,0.106,0.0787,139.327,4
45933,0.265,0.135,1,-14.663,1,0.04,0.857,0.862,0.0856,0.0367,97.115,4
45934,0.63,0.217,1,-15.778,0,0.027,0.836,0.00398,0.107,0.195,95.21,4
45935,0.359,0.494,0,-7.657,1,0.0295,0.00771,0.00294,0.171,0.241,148.586,4
45936,0.314,0.815,9,-6.534,0,0.0383,0.0209,0.0,0.0914,0.524,88.091,4
45937,0.539,0.779,2,-7.518,1,0.037,0.00196,3.84e-06,0.277,0.599,110.996,4
45938,0.433,0.221,7,-12.774,0,0.0301,0.839,1.99e-06,0.207,0.133,127.692,4
45939,0.204,0.423,10,-6.567,0,0.0376,0.16,5.23e-06,0.0638,0.144,83.766,4
45940,0.622,0.541,0,-7.189,1,0.0254,0.561,3.88e-06,0.187,0.307,131.931,4
45941,0.24,0.214,9,-11.791,1,0.0316,0.752,6.62e-05,0.11,0.0626,183.219,4
45942,0.397,0.407,9,-9.157,1,0.0302,0.084,0.0,0.108,0.132,92.837,4
45943,0.156,0.768,5,-5.444,1,0.0361,0.0132,0.0127,0.104,0.233,87.468,4
45944,0.272,0.146,5,-13.344,1,0.0339,0.77,0.0,0.129,0.133,114.135,4
45946,0.608,0.533,7,-7.959,1,0.0216,0.311,0.0,0.0953,0.749,94.926,4
45947,0.607,0.462,10,-6.813,1,0.0288,0.722,0.0,0.0996,0.439,151.863,3
45948,0.522,0.458,7,-8.971,1,0.0289,0.354,0.0,0.132,0.165,109.999,4
45949,0.488,0.61,0,-7.646,0,0.0289,0.382,3.24e-05,0.14,0.237,78.634,4
45950,0.467,0.512,9,-12.289,0,0.032,0.304,1.44e-06,0.0345,0.667,171.16,4
45951,0.486,0.588,10,-7.146,1,0.031,0.0303,0.00283,0.087,0.263,115.789,4
45952,0.648,0.897,11,-6.86,0,0.0445,0.000864,0.00976,0.197,0.562,126.875,4
45953,0.644,0.0813,5,-16.423,0,0.252,0.968,0.0,0.1,0.241,59.002,4
45954,0.625,0.937,0,-6.52,0,0.0483,0.0225,0.268,0.461,0.883,115.261,4
45955,0.343,0.376,4,-11.548,0,0.0371,0.576,0.0,0.0795,0.768,57.047,4
45956,0.669,0.352,1,-11.409,1,0.269,0.791,9.4e-05,0.0757,0.44,114.632,4
45957,0.465,0.429,9,-13.752,0,0.0359,0.729,0.0,0.0714,0.374,151.609,4
45958,0.346,0.105,7,-25.12,1,0.047,0.586,5.88e-05,0.11,0.0346,99.348,3
45960,0.392,0.027,0,-24.248,1,0.111,0.978,0.564,0.0571,0.126,75.21,1
45961,0.617,0.175,0,-13.723,1,0.0492,0.894,0.0,0.102,0.301,85.067,4
45962,0.472,0.21,2,-12.129,1,0.0291,0.605,0.503,0.234,0.232,106.944,3
45963,0.233,0.333,3,-15.961,0,0.0368,0.955,0.879,0.347,0.254,118.413,3
45964,0.298,0.144,2,-14.404,1,0.0351,0.982,0.0333,0.0946,0.116,100.851,3
45966,0.431,0.738,11,-10.304,1,0.056,0.044,2.05e-06,0.104,0.345,92.012,4
45967,0.633,0.372,4,-7.588,1,0.0276,0.471,0.0,0.112,0.272,87.71,4
45968,0.522,0.347,7,-6.395,1,0.0291,0.755,0.0,0.121,0.184,125.984,4
45969,0.715,0.455,6,-9.759,1,0.0307,0.283,0.000161,0.105,0.342,114.666,4
45970,0.833,0.458,6,-13.69,1,0.0513,0.173,1.56e-05,0.181,0.642,123.202,4
45971,0.414,0.668,0,-8.281,0,0.0293,0.0783,0.0713,0.0825,0.149,149.613,4
45972,0.491,0.507,5,-7.381,1,0.0262,0.714,0.0,0.0455,0.099,69.115,4
45973,0.337,0.616,1,-7.199,1,0.0403,0.000911,0.0533,0.087,0.176,154.117,4
45974,0.332,0.008,1,-27.98,1,0.0484,0.933,0.000371,0.0995,0.115,71.733,3
45975,0.172,0.171,5,-27.467,1,0.0353,0.702,0.886,0.109,0.347,81.497,5
45976,0.259,0.25,6,-13.094,1,0.0363,0.644,0.212,0.125,0.0794,124.936,3
45977,0.468,0.445,0,-13.087,1,0.03,0.0219,0.00193,0.123,0.732,141.037,4
45978,0.405,0.558,8,-5.288,1,0.0264,0.0497,0.0,0.186,0.467,165.912,4
45979,0.0658,0.0726,10,-18.298,0,0.0482,0.931,0.834,0.112,0.12,74.017,3
45980,0.34,0.264,2,-10.476,1,0.0359,0.897,5.95e-05,0.101,0.336,206.682,4
45981,0.409,0.142,0,-14.043,1,0.0357,0.879,5.64e-05,0.103,0.138,117.73,4
45982,0.401,0.00222,5,-42.257,1,0.0519,0.992,0.884,0.064,0.313,134.416,5
45983,0.637,0.622,4,-6.293,0,0.0281,0.39,4.82e-05,0.286,0.658,109.312,4
45984,0.251,0.127,3,-18.66,1,0.0359,0.986,0.963,0.0994,0.149,77.721,3
45985,0.594,0.817,3,-5.164,1,0.234,0.793,0.425,0.655,0.836,166.121,4
45986,0.166,0.183,0,-9.738,0,0.0378,0.0187,0.0161,0.111,0.0348,71.9,3
45987,0.513,0.455,4,-9.725,1,0.036,0.341,0.0,0.107,0.259,139.943,4
45988,0.532,0.095,3,-14.636,1,0.0448,0.935,0.145,0.0765,0.3,101.659,4
45989,0.585,0.43,6,-6.523,1,0.0266,0.611,0.000184,0.102,0.267,136.062,4
45990,0.541,0.338,2,-10.925,1,0.0281,0.815,0.00208,0.206,0.189,115.025,4
45991,0.592,0.527,0,-6.915,1,0.0313,0.509,0.0,0.109,0.321,139.971,4
45993,0.577,0.551,5,-7.399,1,0.033,0.227,4.74e-06,0.0929,0.678,82.768,4
45994,0.485,0.326,5,-7.842,1,0.0276,0.476,0.0,0.107,0.217,134.847,4
45996,0.343,0.14,6,-16.264,1,0.0404,0.954,0.0,0.14,0.273,88.039,4
45997,0.508,0.214,4,-9.628,0,0.0332,0.918,0.02,0.106,0.292,99.498,4
45998,0.384,0.155,8,-14.165,1,0.0303,0.985,0.00329,0.145,0.22,72.899,4
45999,0.625,0.297,2,-13.114,0,0.0418,0.782,1.38e-05,0.0586,0.44,95.754,4
46000,0.232,0.21,9,-13.771,0,0.0293,0.355,0.425,0.0962,0.0499,74.99,4
46002,0.439,0.199,9,-11.25,0,0.0629,0.967,0.0112,0.0923,0.243,207.735,4
46003,0.395,0.647,2,-6.986,1,0.0353,0.0383,2.36e-06,0.31,0.0554,191.956,4
46004,0.54,0.401,0,-8.742,1,0.0279,0.0903,0.0127,0.0944,0.0748,118.091,4
46005,0.642,0.171,8,-16.401,1,0.0429,0.937,7.36e-05,0.113,0.29,126.178,4
46006,0.419,0.658,11,-6.081,0,0.0301,0.00754,0.143,0.14,0.202,142.008,4
46007,0.701,0.172,9,-22.565,1,0.0408,0.799,6.89e-05,0.0532,0.397,136.687,4
46008,0.62,0.577,8,-9.526,0,0.0273,0.0166,0.0694,0.0813,0.545,116.517,4
46009,0.576,0.941,10,-3.545,0,0.106,0.342,0.0,0.649,0.746,97.998,4
46010,0.502,0.236,9,-10.982,0,0.0473,0.872,0.0,0.105,0.343,101.717,3
46011,0.451,0.399,7,-8.036,1,0.0276,0.801,0.0,0.0947,0.317,102.379,4
46012,0.449,0.475,2,-9.228,1,0.0313,0.741,7.26e-06,0.211,0.533,171.896,4
46013,0.464,0.0982,2,-17.909,0,0.0417,0.73,0.866,0.109,0.0728,85.2,3
46014,0.605,0.44,5,-9.522,1,0.0283,0.348,0.000159,0.0998,0.18,121.946,4
46015,0.417,0.955,6,-3.153,1,0.046,0.0076,0.362,0.535,0.734,158.045,4
46016,0.449,0.608,7,-6.663,0,0.043,0.0418,0.612,0.278,0.293,160.041,4
46017,0.371,0.0988,10,-20.522,1,0.0378,0.956,0.00309,0.168,0.216,124.693,4
46018,0.389,0.434,9,-7.091,0,0.0376,0.507,4.28e-06,0.181,0.213,207.3,4
46019,0.555,0.732,7,-6.227,1,0.0408,0.369,1.5e-05,0.502,0.533,88.222,4
46020,0.4,0.226,5,-10.777,1,0.0367,0.934,4.97e-06,0.155,0.373,140.321,4
46021,0.31,0.17,7,-19.474,1,0.0369,0.673,1.38e-05,0.313,0.359,114.38,4
46023,0.238,0.0752,10,-19.216,1,0.0317,0.921,0.000191,0.0942,0.167,79.789,3
46024,0.254,0.0818,5,-26.27,1,0.0401,0.968,0.745,0.0769,0.112,71.049,4
46025,0.307,0.573,4,-7.229,1,0.032,0.000957,0.00241,0.152,0.216,86.859,4
46026,0.574,0.574,0,-6.555,1,0.0238,0.462,1.28e-05,0.261,0.363,101.045,4
46027,0.946,0.488,1,-9.111,0,0.102,0.396,0.645,0.104,0.842,128.009,4
46029,0.61,0.665,7,-6.718,1,0.0324,0.175,3.14e-05,0.133,0.681,98.974,4
46030,0.428,0.38,6,-12.623,0,0.0312,0.861,0.253,0.115,0.378,97.979,4
46031,0.247,0.0519,10,-25.197,1,0.0409,0.982,0.906,0.0996,0.0542,68.667,3
46032,0.623,0.805,9,-8.581,1,0.0306,0.00216,0.858,0.0462,0.662,119.983,4
46033,0.526,0.365,1,-12.605,1,0.028,0.0775,1.35e-05,0.0618,0.253,131.253,4
46034,0.319,0.264,5,-13.174,1,0.0318,0.748,0.0,0.1,0.569,137.881,3
46035,0.602,0.927,4,-7.465,0,0.0376,0.101,0.784,0.671,0.0374,109.515,3
46036,0.327,0.171,9,-14.341,0,0.0362,0.743,0.065,0.13,0.039,117.868,4
46038,0.668,0.72,7,-3.992,1,0.0341,0.142,0.0,0.0971,0.629,115.018,4
46039,0.367,0.132,1,-9.15,1,0.0569,0.994,0.547,0.446,0.413,168.088,4
46040,0.699,0.182,1,-15.848,1,0.0379,0.132,0.389,0.113,0.093,137.901,4
46041,0.588,0.45,9,-7.736,1,0.0255,0.417,5.18e-06,0.0817,0.174,140.054,4
46042,0.496,0.287,7,-16.186,1,0.03,0.471,0.0826,0.119,0.256,87.829,4
46043,0.8,0.481,10,-6.737,1,0.0584,0.878,0.875,0.221,0.893,108.447,4
46044,0.156,0.0153,5,-30.696,1,0.0464,0.981,0.931,0.0949,0.0397,65.562,4
46045,0.62,0.683,2,-5.948,1,0.0266,0.0218,0.0,0.0965,0.726,97.951,4
46046,0.707,0.346,11,-12.397,0,0.0251,0.69,0.145,0.1,0.49,85.094,4
46047,0.119,0.189,0,-17.074,0,0.0379,0.902,0.847,0.0943,0.095,86.982,4
46048,0.465,0.0273,9,-21.795,0,0.0493,0.799,8.56e-06,0.102,0.223,176.424,3
46049,0.59,0.848,3,-5.671,1,0.0437,0.00828,0.0,0.37,0.442,122.03,4
46050,0.417,0.281,9,-15.174,1,0.028,0.515,1.12e-05,0.0705,0.311,90.261,4
46051,0.403,0.113,1,-18.418,1,0.128,0.769,0.000745,0.0927,0.151,147.72,4
46052,0.496,0.379,2,-10.826,1,0.0303,0.286,0.0,0.159,0.238,115.996,4
46054,0.394,0.238,11,-15.942,0,0.0331,0.695,0.000238,0.28,0.197,102.271,4
46055,0.362,0.0377,1,-26.199,1,0.0562,0.991,0.913,0.115,0.0599,69.124,3
46056,0.384,0.895,4,-3.929,1,0.0466,0.00363,0.00738,0.467,0.253,120.084,4
46057,0.451,0.748,7,-6.813,1,0.0298,0.0705,0.0,0.263,0.496,145.548,4
46058,0.548,0.63,10,-6.33,1,0.0289,0.275,0.0,0.0925,0.342,120.026,4
46059,0.574,0.402,9,-8.23,1,0.0292,0.393,7.73e-06,0.111,0.116,133.689,4
46060,0.576,0.272,5,-11.591,1,0.0264,0.846,0.000795,0.087,0.201,78.093,4
46061,0.664,0.0719,2,-16.005,0,0.0597,0.232,1.21e-06,0.106,0.151,115.047,4
46062,0.561,0.831,10,-7.569,0,0.0554,0.011,7.33e-05,0.269,0.251,122.074,4
46064,0.264,0.897,2,-3.093,1,0.0486,0.00241,0.00731,0.0825,0.253,130.377,4
46065,0.545,0.608,7,-5.102,1,0.0294,0.293,1.59e-05,0.114,0.35,80.325,4
46066,0.392,0.339,7,-11.681,1,0.0274,0.309,5.74e-05,0.0969,0.232,94.916,4
46067,0.122,0.183,11,-16.603,1,0.041,0.936,0.0122,0.109,0.0744,174.61,4
46068,0.829,0.351,7,-16.344,0,0.057,0.0994,2.6e-05,0.0967,0.635,130.109,4
46069,0.496,0.391,0,-10.464,1,0.0481,0.876,1.25e-06,0.121,0.607,107.806,1
46071,0.551,0.214,0,-16.631,0,0.0282,0.47,0.0,0.141,0.294,75.268,4
46072,0.398,0.256,11,-10.163,0,0.042,0.985,0.0837,0.434,0.207,77.088,4
46073,0.361,0.624,7,-7.246,0,0.0348,0.0586,0.00751,0.948,0.134,137.378,3
46074,0.486,0.927,7,-7.529,1,0.044,2.77e-05,0.00623,0.537,0.637,105.398,4
46075,0.35,0.745,3,-6.552,1,0.0347,0.135,0.000653,0.542,0.59,82.006,4
46076,0.246,0.222,5,-10.077,1,0.0281,0.868,0.0,0.261,0.217,98.959,4
46077,0.493,0.22,10,-11.728,1,0.0335,0.671,0.000714,0.0741,0.1,134.181,4
46078,0.461,0.263,9,-10.794,0,0.0418,0.791,0.0,0.106,0.818,179.013,3
46079,0.319,0.216,8,-22.486,0,0.0538,0.976,0.116,0.169,0.0331,122.262,4
46080,0.34,0.799,8,-4.936,0,0.0405,0.0171,0.0,0.0945,0.421,83.52,4
46081,0.392,0.0405,4,-17.778,0,0.0663,0.963,0.0,0.105,0.0788,77.679,4
46083,0.413,0.553,3,-6.57,0,0.029,0.00749,0.0,0.134,0.422,84.8,4
46084,0.568,0.653,8,-7.707,1,0.235,0.558,0.0,0.345,0.868,75.889,4
46085,0.603,0.803,1,-7.646,0,0.0299,0.141,8.28e-06,0.7,0.611,126.223,4
46086,0.361,0.675,11,-3.134,1,0.06,0.283,0.0,0.122,0.309,76.123,4
46087,0.566,0.346,6,-14.212,0,0.0399,0.385,0.00568,0.092,0.111,183.575,4
46088,0.509,0.252,7,-13.333,1,0.0369,0.949,0.181,0.671,0.348,144.092,4
46089,0.213,0.389,5,-11.008,1,0.0319,0.731,8.19e-05,0.968,0.395,177.504,4
46090,0.346,0.558,9,-4.905,1,0.0322,0.0291,5.44e-05,0.178,0.322,187.752,3
46091,0.522,0.356,5,-10.322,1,0.0239,0.241,1.74e-05,0.0959,0.315,95.889,4
46092,0.55,0.298,10,-10.539,0,0.0297,0.669,0.00668,0.0911,0.191,79.86,4
46093,0.326,0.486,8,-9.034,0,0.0311,0.171,0.00707,0.104,0.147,146.865,4
46094,0.549,0.294,0,-13.181,0,0.0337,0.144,0.798,0.108,0.145,115.294,4
46095,0.487,0.235,0,-10.849,0,0.0339,0.81,0.0,0.248,0.131,115.732,4
46096,0.612,0.295,11,-7.535,1,0.0364,0.837,0.000188,0.0988,0.275,133.303,3
46097,0.491,0.0795,5,-16.709,1,0.0412,0.978,0.904,0.085,0.144,130.659,5
46098,0.366,0.16,4,-13.737,1,0.0298,0.973,0.00395,0.0883,0.0739,78.93,1
46099,0.386,0.398,2,-7.845,1,0.0383,0.626,0.0,0.693,0.165,119.837,3
46100,0.603,0.664,2,-10.128,0,0.0298,0.112,0.0,0.244,0.857,131.245,4
46101,0.369,0.0802,9,-15.24,0,0.0502,0.926,0.00277,0.107,0.114,203.782,4
46102,0.544,0.38,5,-9.045,1,0.0272,0.0832,0.336,0.0805,0.151,114.014,3
46103,0.369,0.306,3,-7.286,1,0.0314,0.931,0.153,0.101,0.246,181.5,3
46104,0.758,0.394,3,-10.797,1,0.0492,0.305,0.00293,0.149,0.149,120.002,4
46105,0.459,0.739,8,-7.664,0,0.546,0.799,0.0,0.335,0.652,191.734,4
46106,0.39,0.37,7,-8.288,0,0.0457,0.474,0.00013,0.115,0.0909,176.526,3
46107,0.409,0.657,11,-5.221,1,0.0265,0.101,0.000269,0.723,0.0447,107.496,4
46108,0.646,0.932,1,-4.178,1,0.276,0.045,2.85e-06,0.276,0.518,176.111,4
46111,0.541,0.378,2,-8.224,0,0.0329,0.714,0.0,0.117,0.218,130.145,4
